"Lokasyon","Kabinet","Policy Adi","LUN / Obje","Host","Periyot","Saklama","Durum","Tip"
"Istanbul","UMR_CLS","default","vol_fb_kep_test","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_vol_chatbot_prod","nasprdosk","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ifmprdpwc0102","CBPRDAPP","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nfsv4test","nfsv4_test","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","OCP_DMZ_root","OCP_DMZ","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_bdpprdmst","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sfdprdmq01","nfsv4_test","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nasprdvideo2","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_depot_sysmonitoring","DEPOT","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_insights_test","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fraud_sasmeta_dev","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_cbottstauditlog","GENERIC_TEST","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fbdefter_test_archive_tr","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_solaris_sanal","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fleprddgwapp","FinansLeasing","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_EnparaOutput_clone_260924","fsnasen01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_fletstdgwapp","FinansLeasing","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fraud_sasshare","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nasprdvideo","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_openshift01","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fbdefter_test_tr","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","monthly_7am","vol_fbdefter_prod_archive","GENERIC_PROD","1 ay","3 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_efinans_edefter_prod","E-FINANS","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_audit_fsnasuom02","fsnasuom02","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_arttstapp_shared","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sfm_sasdepot","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_paragon_prod","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nasprdvideo3","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_cbtstftm_entftm","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","WSXFLSPRDNAS01_root","WSXFLSPRDNAS01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_smsEkstre_test_tr","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","ENPARA_TEST_root","ENPARA_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_AV_audit","EXT_DMZSOURCE","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_hpsa","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocpprdwise10_rwm","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_prometiaALM_prod","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_metadefender_test","GENERIC_TEST","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","SRPRDAPP01_root","SRPRDAPP01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_core_test_archive","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","SnapShot_FSPRDINFRA_vol_Fsprdinfra_audit_0","vol_Fsprdinfra_audit","FSPRDINFRA","CronJob_FSPRDINFRA_vol_Fsprdinfra_audit_0 + CronJob_FSPRDINFRA_vol_Fsprdinfra_audit_1","2 kopya + 6 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_AV_audit_bck","EXT_DMZBACKUP","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_Inetpub_Test","INFRA_Test","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_cbtstgen","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_esb","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Fsprdcln","EnparaGuvenlik","PSTNASARC01","1 gun","4 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nasprdosk","nasprdosk","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ctmtstapp","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_hmntstapp_emergency","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocptstgen10_registry","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_msprdappss","GENERIC_PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_audit_fsnasuom03","fsnasuom03","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocpprdgen01_rwm","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_cnfprdapp1011","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_datstflk","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_cbpreesb","PRE-PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_jraprdapp","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocpprddmz01_registry","OCP_DMZ","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_App_Files_Dev","INFRA_Test","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","EXT_DMZSOURCE_root","EXT_DMZSOURCE","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_audit_fsnasuom01_2","fsnasuom01","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sasdepot_prod","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_tngprdapp","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_ocpprddmz10_registry","OCP_DMZ","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","VDIPRDNAS01_root","VDIPRDNAS01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","Telekom_test_root","Telekom_test","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_tngpreapp","PRE-PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sdtstptr02","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_prdjabber","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_smsEkstre_prod","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fraud_sasmeta","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","TR_coredev_emergency","CBTSTAPP_EMRG","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","cigna","FSPRDINFRA","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_audit","fsnasen01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_chatbot_test","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_enduser","EntVault","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_audit_fsnasuom04","fsnasuom04","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_rssprdapp0102","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_pega_dev","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_depot_database","DEPOT","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","INFRA_Preprod_root","INFRA_Preprod","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_dgwtstapp","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_EnparaOutput_clone_124","fsnasen01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_edefter_test_archive","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","testtt_root","testtt","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocpprddmz01_rwm","OCP_DMZ","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_dgwprdapp","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_audit_fsnasuom01","fsnasuom01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocptstinf01_registry","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Fsprdcln","EnparaComCozumMerkezi","PSTNASARC01","1 gun","4 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","HEMENAL_PROD_EMGR_root","HEMENAL_PROD_EMGR","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_ffprecdvapp","PRE-PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","nasprdcspa","nasprdosk","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","PREPROD_root","PRE-PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_FS2","fsnasuom02","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_krytstweb0102","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sfm_sasmeta","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_FS1","fsnasuom01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_cbotprdauditlog","GENERIC_PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_sfdprdorc","GENERIC_PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocpprdgen01_registry","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","DMZDeneme_root","DMZDeneme","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_febpfpreapp0102","CIGNA","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_madprdgen","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","FSPRDINFRA_root","FSPRDINFRA","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_nasprdvideofb2","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_mscprdapp01_02","GENERIC_PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","gunluk","vol_insights_prod","GENERIC_PROD","1 gun","7 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_kampanya_EV_3","EntVault","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_midprdapp","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_kftpreap","PRE-PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_FS3","fsnasuom03","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_output","FinansLeasing","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_ocptstinf01_rwm","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_cbtstftm_entftm_archive","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_guvenlik_raporlar","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_kryprdweb0102","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","RHEV_root","RHEV","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fedrpprdweb0304","CIGNA","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_KameraKayit","fsnasuom01","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_sfm_guvenlik_raporlar","GENERIC_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_dsksourcedrive","fsnasuom03","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","HEMENAL_PROD_root","HEMENAL_PROD","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","TR_coredev_emergency2","CBTSTAPP_EMRG","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fftstapp0304","FinansFaktoring","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_fleprdapp","FinansLeasing","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","naststvideo","botprdzmapp","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","vol_depot_securitysys","DEPOT","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","entvault","vol_EV","EntVault","entvault2 + entvault1 + entvault3","7 kopya + 6 kopya + 2 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Daily_1_snap","vol_ocpprdgen11_rwm","GENERIC_PROD","1 gun","1 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","Fsprdcln","HizmetMerkeziArsiv2","PSTNASARC01","1 gun","4 kopya","Aktif","NetApp"
"Istanbul","UMR_CLS","default","ptgrtstdb","GENERIC_TEST","1 saat + 1 gun + 1 hafta","6 kopya + 2 kopya + 2 kopya","Aktif","NetApp"
